1.36994181,0.54058299
-1.08600401,1.93855777
0.85644836,0.43625716
1.12495787,1.15388691
2.42452098,0.73475477
1.83121025,0.38036777
1.43593996,0.91945940
1.03752112,0.73486655
0.90979232,0.65422421
6.04948900,-0.14824498
2.91687534,1.96670696
-1.50988792,2.28619089
2.11442394,0.05369423
2.82379915,0.06654580
-0.06021992,2.08176253
2.10058945,0.41866124
2.61938160,0.62908314
0.70085055,1.20274976
1.16467939,0.49034927
0.65457262,0.75033080
4.49697068,0.26958501
1.15873759,0.98894252
4.56886504,0.57182193
0.10248289,1.12216212
-1.39819985,3.88305082
2.26960019,0.31650068
1.67150525,1.42666725
2.63674750,1.37799785
1.85822357,0.50269401
-1.17811589,2.65115423
3.71509089,0.26642207
1.66216035,0.56705444
2.89995544,1.40851943
-0.97985722,0.73844390
-0.28525247,1.67748975
0.73337720,2.61840212
3.84936773,0.68339234
2.44154568,0.56313676
1.52939854,0.51773218
0.62671723,0.55185814
-1.19393704,2.37521117
4.38034857,0.40080596
-0.54773910,1.55572271
0.66469023,0.51938588
1.71040538,1.09539285
-0.62781841,2.48316113
4.37229787,-0.15331821
3.63890891,0.80840729
1.09293702,0.58094567
1.48311141,0.84772674
1.96048652,0.60602122
4.33729002,1.14180844
3.95658851,0.06682926
0.34671191,1.16212358
5.29904149,0.07925023
-2.52307434,3.58799063
1.45878411,0.72296687
4.10413922,0.38481342
3.31839271,0.56670620
2.30080736,0.56328073
2.15571762,0.25785350
1.31884278,0.87511716
3.29832394,1.77016707
1.44273392,0.40578733
4.63930156,0.93834902
2.62681553,0.59030345
4.29725493,0.60199359
2.12638959,0.48019671
1.49185757,1.83596747
3.03837906,0.62846459
1.27338047,0.85028575
-0.34686715,2.47095754
1.44787572,0.84928404
1.52425252,0.42181788
2.13630800,0.61948884
0.74286741,0.52176093
1.08709444,0.35352451
5.42760621,0.98715851
2.42524975,0.88977428
0.59820426,1.21699891
0.94766188,1.51931381
2.75969792,0.64169978
1.71530242,0.47866155
0.74927409,0.66761728
0.66635386,1.44580374
1.39936044,0.59347578
0.89030715,1.26312133
1.16322489,1.05305478
3.03422458,0.38977693
1.48157279,1.42540193
2.50415351,0.48589285
0.45709190,1.04568465
0.85593457,0.62097233
1.24374952,0.27392858
4.87256306,0.24172162
3.32774550,1.35828328
0.75120422,0.96829381
3.38729160,0.00496886
1.68915444,1.92051082
2.16354906,0.91595800
0.74648177,0.35912631
3.29798882,1.09380555
1.08620979,1.09908533
-0.35489673,1.32950134
2.15312896,0.15350467
0.20537468,0.90381134
-0.61522259,2.02886448
-0.59920715,2.86096473
3.89075797,0.60152528
3.69114368,0.35860051
2.34528012,0.39263285
0.61429309,2.64944199
-1.05657988,3.53674144
-1.73940836,3.90778904
1.62007600,2.21668483
0.55928873,2.04347704
2.12708965,0.24740848
-0.46729387,0.83500376
1.10580185,0.70034172
2.56095408,0.73128573
1.32014187,0.49209682
0.96277789,1.34513094
2.89843095,0.49480481
1.87548153,1.03993265
2.80606585,1.35473034
2.09762561,0.87529365
-0.74586712,2.95630045
-2.20272585,3.75723726
0.88494022,0.75990782
2.63370122,0.03390415
2.91148093,1.00096633
-0.15866652,1.79902988
0.76179293,0.34989307
2.26134544,0.84525276
1.61081884,1.02206531
3.01020560,0.55208544
-0.65674734,2.36693552
4.32785544,0.77216189
